"
"
재무재표요약
YEAR,2020.12,2021.12,2022.12,2023.12(E)
매출액,"2,368,070","2,796,048 (427,978)","3,022,314 (226,266)","2,676,767 (-345,547)"
영업이익,"359,939","516,339 (156,400)","433,766 (-82,573)","95,359 (-338,407)"
당기순이익,"264,078","399,074 (134,996)","556,541 (157,467)","107,952 (-448,589)"
영업이익률,15.20,18.47 (3.27),14.35 (-4.12),3.56 (-10.79)
"
","
"
관련된 뉴스기사
"삼성전자, 4분기 HBM3 본격 양산…목표가 9만5000원-KB"
http://www.edaily.co.kr/news/newspath.asp?newsid=01249686635644672
"
"
"외국인 주식 내다팔면서도 삼성전자는 샀다…증권가 ""'9만전자' 거뜬"""
https://www.news1.kr/articles/5085446
"
"
"대기업 감사보수, 2배 이상 급증…삼성전자 1위"
http://www.newsis.com/view/?id=NISX20230620_0002346118&cID=13001&pID=13000
"
"
"삼성전자, 갤럭시 자가 수리 유럽 9개국 확대"
https://www.nocutnews.co.kr/news/5963071
"
"
자가수리 확대한다는 삼성전자…LG전자는 ‘그런데 말입니다’ 왜?
https://www.mk.co.kr/article/10766255
"
"
